SYN ID	SYN POS	SYN	SYN TERMS	CONFIDENCE SCORE	GLOSS
362892	s	Synset('beaming.s.01')	"['beaming', 'glad']"	1	cheerful and bright
363031	s	Synset('beamish.s.01')	"['beamish', 'smiling', 'twinkly']"	1	smiling with happiness or optimism
363291	s	Synset('blithe.s.02')	"['blithe', 'blithesome', 'lighthearted', 'lightsome', 'light-hearted']"	1	carefree and happy and lighthearted
363621	s	Synset('buoyant.s.02')	"['buoyant', 'chirpy', 'perky']"	1	characterized by liveliness and lightheartedness
363938	s	Synset('cheery.s.01')	"['cheery', 'gay', 'sunny']"	1	bright and pleasant; promoting a feeling of cheer
364145	s	Synset('chipper.s.01')	"['chipper', 'debonair', 'debonaire', 'jaunty']"	1	"having a cheerful, lively, and self-confident air"
365513	a	Synset('chlamydeous.a.01')	['chlamydeous']	1	having a floral envelope or perianth consisting of a calyx and/or corolla
366185	a	Synset('triclinic.a.01')	"['triclinic', 'anorthic']"	1	having three unequal crystal axes intersecting at oblique angles
366691	a	Synset('chromatic.a.03')	['chromatic']	0.6	being or having or characterized by hue
370267	s	Synset('azure.s.01')	"['azure', 'cerulean', 'sky-blue', 'bright_blue']"	1	of a deep somewhat purplish blue color similar to that of a clear October sky
370869	s	Synset('blue.s.01')	"['blue', 'bluish', 'blueish']"	1	of the color intermediate between green and violet; having a color similar to that of a clear unclouded sky
372111	s	Synset('brown.s.01')	"['brown', 'brownish', 'chocolate-brown', 'dark-brown']"	1	of a color similar to that of wood or earth
376537	s	Synset('honey.s.01')	['honey']	1	of something having the color of honey
378782	s	Synset('olive.s.01')	['olive']	1	of a yellow-green color similar to that of an unripe olive
393508	a	Synset('saturated.a.03')	"['saturated', 'pure']"	1	(of color) being chromatically pure; not diluted with white or grey or black
393683	s	Synset('intense.s.03')	"['intense', 'vivid']"	1	(of color) having the highest saturation
402419	a	Synset('colorful.a.01')	"['colorful', 'colourful']"	1	having striking color
402731	s	Synset('ablaze.s.03')	['ablaze']	1	resembling flame in brilliance or color
402855	s	Synset('bright.s.02')	"['bright', 'brilliant', 'vivid']"	1	having striking color
403072	s	Synset('changeable.s.04')	"['changeable', 'chatoyant', 'iridescent', 'shot']"	1	varying in color when seen in different lights or from different angles
403385	s	Synset('deep.s.07')	"['deep', 'rich']"	1	strong; intense
403505	s	Synset('fluorescent.s.02')	['fluorescent']	1	brilliantly colored and apparently giving off light
403654	s	Synset('prismatic.s.02')	['prismatic']	1	exhibiting spectral colors formed by refraction of light through a prism
403819	s	Synset('psychedelic.s.02')	['psychedelic']	1	having the vivid colors and bizarre patterns associated with psychedelic states
404110	s	Synset('vibrant.s.03')	['vibrant']	1	of colors that are bright and striking
404202	a	Synset('colorless.a.02')	"['colorless', 'colourless']"	1	weak in color; not colorful
406348	s	Synset('prefaded.s.01')	['prefaded']	1	(of fabric or clothing) having been given a faded (weathered) appearance by artificial means
406867	a	Synset('colorful.a.02')	"['colorful', 'colourful']"	1	striking in variety and interest
407151	s	Synset('brave.s.03')	"['brave', 'braw', 'gay']"	1	brightly colored and showy
407420	s	Synset('flashy.s.02')	"['flashy', 'gaudy', 'jazzy', 'showy', 'sporty']"	1	(used especially of clothes) marked by conspicuous display
407654	s	Synset('many-sided.s.03')	['many-sided']	1	full of variety or interest
407766	s	Synset('noisy.s.02')	['noisy']	1	attracting attention by showiness or bright colors
407887	s	Synset('picturesque.s.02')	['picturesque']	1	strikingly expressive
411886	a	Synset('civilized.a.01')	"['civilized', 'civilised']"	0.5	having a high state of culture and development both social and technological
412171	s	Synset('advanced.s.07')	['advanced']	1	(of societies) highly developed especially in technology or industry
412355	s	Synset('civil.s.06')	['civil']	0.333	of or in a condition of social order
412460	s	Synset('humane.s.03')	['humane']	1	showing evidence of moral and intellectual advancement
421202	s	Synset('buggy.s.02')	['buggy']	1	infested with bugs
422772	s	Synset('ratty.s.03')	['ratty']	1	dirty and infested with rats
424370	a	Synset('dirty.a.02')	['dirty']	1	(of behavior or especially language) characterized by obscenity or indecency
425740	s	Synset('lewd.s.01')	"['lewd', 'obscene', 'raunchy', 'salacious']"	1	suggestive of or tending to moral looseness
427786	a	Synset('unclean.a.02')	"['unclean', 'impure']"	1	having a physical or moral blemish so as to make impure according to dietary or ceremonial laws
428121	s	Synset('nonkosher.s.01')	"['nonkosher', 'tref', 'terefah']"	1	not conforming to dietary laws
428243	s	Synset('untouchable.s.04')	['untouchable']	1	( especially used in traditional Hindu belief of the lowest caste or castes) defiling
428404	a	Synset('clear.a.01')	['clear']	1	readily apparent to the mind
429355	s	Synset('limpid.s.03')	"['limpid', 'lucid', 'luculent', 'pellucid', 'crystal_clear', 'perspicuous']"	1	(of language) transparently clear; easily understandable
435190	s	Synset('clear.s.02')	['clear']	1	free from confusion or doubt
435872	s	Synset('addlebrained.s.01')	"['addlebrained', 'addlepated', 'puddingheaded', 'muddleheaded']"	1	stupid and confused
436115	s	Synset('addled.s.02')	"['addled', 'befuddled', 'muddled', 'muzzy', 'woolly', 'wooly', 'woolly-headed', 'wooly-minded']"	1	confused and vague; used especially of thinking
436385	s	Synset('befogged.s.01')	"['befogged', 'befuddled']"	1	stupefied by alcoholic drink
436645	s	Synset('dazed.s.01')	"['dazed', 'stunned', 'stupefied', 'stupid']"	1	in a state of mental numbness especially as resulting from shock
436920	s	Synset('dazzled.s.02')	['dazzled']	1	stupefied or dizzied by something overpowering
437149	s	Synset('trancelike.s.01')	['trancelike']	1	as if in a trance
437223	s	Synset('punch-drunk.s.01')	"['punch-drunk', 'silly', 'slaphappy']"	1	dazed from or as if from repeated blows
437419	s	Synset('spaced-out.s.02')	['spaced-out']	1	confused or disoriented as if intoxicated through taking a drug
438166	a	Synset('clement.a.01')	['clement']	1	(of weather or climate) physically mild
438332	s	Synset('balmy.s.02')	"['balmy', 'mild', 'soft']"	1	mild and pleasant
441781	a	Synset('clockwise.a.01')	['clockwise']	1	in the same direction as the rotating hands of a clock
441927	s	Synset('dextrorotary.s.01')	"['dextrorotary', 'dextrorotatory', 'right-handed']"	1	rotating to the right
446921	a	Synset('close.a.01')	['close']	1	at or within a short distance in space or time or having elements near each other
447472	s	Synset('adjacent.s.01')	"['adjacent', 'next', 'side_by_side']"	1	nearest in space or position; immediately adjoining without intervening space
447753	s	Synset('ambient.s.01')	['ambient']	1	completely enveloping
447909	s	Synset('appressed.s.01')	"['appressed', 'adpressed']"	1	pressed close to or lying flat against something
448130	s	Synset('approximate.s.03')	"['approximate', 'close_together']"	1	located close together
448314	s	Synset('at_hand.s.02')	"['at_hand', 'close_at_hand', 'imminent', 'impendent', 'impending']"	1	close in time; about to occur
448644	s	Synset('at_hand.s.01')	"['at_hand', 'close_at_hand']"	1	close in space; within reach
448777	s	Synset('close-hauled.s.01')	['close-hauled']	1	having the sails trimmed for sailing as close to the wind as possible
448924	s	Synset('close-set.s.01')	"['close-set', 'close_set']"	1	set close together
449079	s	Synset('contiguous.s.01')	"['contiguous', 'immediate']"	1	very close or connected in space or time
449332	s	Synset('encompassing.s.02')	"['encompassing', 'surrounding', 'circumferent']"	1	closely encircling
449525	s	Synset('enveloping.s.01')	['enveloping']	1	surrounding and closing in on or hemming in
449662	s	Synset('hand-to-hand.s.01')	['hand-to-hand']	1	being at close quarters
449769	s	Synset('juxtaposed.s.01')	['juxtaposed']	1	placed side by side often for comparison
449889	s	Synset('nestled.s.01')	"['nestled', 'snuggled']"	1	drawn or pressed close to someone or something for or as if for affection or protection
450147	s	Synset('proximate.s.02')	['proximate']	1	very close in space or time
450269	s	Synset('scalelike.s.01')	['scalelike']	1	reduced to a small appressed thing that resembles a scale
450402	s	Synset('walk-to.s.01')	"['walk-to', 'walking']"	1	close enough to be walked to
450606	a	Synset('distant.a.02')	"['distant', 'remote']"	1	far apart in relevance or relationship or kinship
451032	s	Synset('loosely_knit.s.01')	['loosely_knit']	1	having only distant social or legal ties
451510	a	Synset('close.a.02')	['close']	1	close in relevance or relationship
451872	s	Synset('approximate.s.02')	"['approximate', 'near']"	1	very close in resemblance
452020	s	Synset('boon.s.01')	['boon']	1	very close and convivial
452114	s	Synset('chummy.s.02')	"['chummy', 'buddy-buddy', 'thick']"	1	(used informally) associated on close terms
452407	s	Synset('close-knit.s.01')	"['close-knit', 'closely_knit']"	1	held together as by social or cultural ties
452605	s	Synset('confidential.s.03')	['confidential']	1	denoting confidence or intimacy
452773	s	Synset('cozy.s.03')	['cozy']	1	suggesting connivance
452883	s	Synset('dear.s.02')	"['dear', 'good', 'near']"	1	with or in a close or intimate relationship
453053	s	Synset('familiar.s.04')	"['familiar', 'intimate']"	1	having mutual interests or affections; of established friendship
453308	s	Synset('intimate.s.01')	['intimate']	1	"marked by close acquaintance, association, or familiarity"
453726	a	Synset('clothed.a.01')	"['clothed', 'clad']"	1	wearing or provided with clothing; sometimes used in combination
454440	s	Synset('appareled.s.01')	"['appareled', 'attired', 'dressed', 'garbed', 'garmented', 'habilimented', 'robed']"	1	dressed or clothed especially in fine attire; often used in combination
454849	s	Synset('arrayed.s.01')	"['arrayed', 'panoplied']"	1	in ceremonial attire and paraphernalia
454984	s	Synset('breeched.s.01')	"['breeched', 'pantalooned', 'trousered']"	1	dressed in trousers
455084	s	Synset('bundled-up.s.01')	['bundled-up']	1	dressed warmly
455190	s	Synset('caparisoned.s.01')	['caparisoned']	1	clothed in finery (especially a horse in ornamental trappings)
455310	s	Synset('cassocked.s.01')	['cassocked']	1	dressed in a cassock
455405	s	Synset('coated.s.02')	['coated']	1	having or dressed in a coat
455485	s	Synset('costumed.s.01')	['costumed']	1	"dressed in clothing characteristic of a period, country, or class"
455605	s	Synset('cowled.s.01')	['cowled']	1	having the head enclosed in a cowl or hood
455717	s	Synset('dighted.s.01')	['dighted']	1	dressed or adorned (as for battle)
455824	s	Synset('dressed.s.04')	"['dressed', 'dressed-up', 'dressed_to_the_nines', 'dressed_to_kill', 'dolled_up', 'spruced_up', 'spiffed_up', 'togged_up']"	1	dressed in fancy or formal clothing
456026	s	Synset('gowned.s.01')	['gowned']	1	wearing a gown
456121	s	Synset('habited.s.01')	['habited']	1	dressed in a habit
456229	s	Synset('heavy-coated.s.01')	['heavy-coated']	1	wearing a heavy coat
456355	s	Synset('overdressed.s.01')	['overdressed']	1	dressed too elaborately
456436	s	Synset('petticoated.s.01')	['petticoated']	1	wearing or furnished with a petticoat
456576	s	Synset('red-coated.s.01')	"['red-coated', 'lobster-backed']"	1	used of British soldiers during the American Revolutionary War because of their red coats
456739	s	Synset('suited.s.02')	['suited']	1	outfitted or supplied with clothing
456855	s	Synset('surpliced.s.01')	['surpliced']	1	wearing a surplice
456929	s	Synset('togged.s.01')	['togged']	1	dressed especially in smart clothes
457036	s	Synset('turned_out.s.01')	['turned_out']	1	dressed well or smartly
457160	s	Synset('tuxedoed.s.01')	['tuxedoed']	1	dressed in a tuxedo
457258	s	Synset('underdressed.s.01')	['underdressed']	1	inadequately or too informally clothed
457355	s	Synset('uniformed.s.01')	['uniformed']	1	dressed in a uniform
457482	s	Synset('vestmented.s.01')	['vestmented']	1	dressed in ceremonial garments especially clerical vestment
464513	a	Synset('coherent.a.01')	"['coherent', 'consistent', 'logical', 'ordered']"	1	"marked by an orderly, logical, and aesthetically consistent relation of parts"
464845	s	Synset('seamless.s.03')	['seamless']	1	perfectly consistent and coherent
464962	a	Synset('incoherent.a.01')	['incoherent']	1	without logical or meaningful connection
466808	a	Synset('collective.a.02')	['collective']	0.6	forming a whole or aggregate
467019	s	Synset('agglomerate.s.01')	"['agglomerate', 'agglomerated', 'agglomerative', 'clustered']"	1	clustered together but not coherent
467564	s	Synset('collectivized.s.01')	"['collectivized', 'collectivised']"	1	characterized by the principle of ownership by the state or the people of the means of production
467737	s	Synset('knockdown.s.01')	['knockdown']	1	(furniture) easily assembled and dismantled
472336	a	Synset('combinative.a.01')	"['combinative', 'combinatory']"	1	marked by or relating to or resulting from combination
472534	s	Synset('combinatorial.s.02')	['combinatorial']	1	relating to the combination and arrangement of elements in sets
472694	s	Synset('combinable.s.01')	"['combinable', 'combinational', 'combinatory']"	1	able to or tending to combine
473243	s	Synset('burnable.s.01')	"['burnable', 'ignitable', 'ignitible']"	1	capable of burning
476819	a	Synset('comfortable.a.01')	"['comfortable', 'comfy']"	1	providing or experiencing physical well-being or relief (`comfy' is informal)
