SYN ID	SYN POS	SYN	SYN TERMS	CONFIDENCE SCORE	GLOSS
635456	a	Synset('incorrigible.a.01')	['incorrigible']	-1.000	impervious to correction by punishment
635607	s	Synset('unreformable.s.02')	['unreformable', 'unregenerate']	-1.000	unrepentant and incapable of being reformed
635752	s	Synset('uncontrollable.s.03')	['uncontrollable', 'uncorrectable', 'unmanageable']	-1.000	incapable of being controlled or managed
639356	a	Synset('inconsiderate.a.01')	['inconsiderate']	-1.000	lacking regard for the rights or feelings of others
640283	a	Synset('discourteous.a.01')	['discourteous']	-1.000	showing no courtesy; rude
640520	s	Synset('abrupt.s.04')	['abrupt']	-1.000	surprisingly and unceremoniously brusque in manner
640660	s	Synset('brusque.s.01')	['brusque', 'brusk', 'curt', 'short']	-1.000	marked by rude or peremptory shortness
640931	s	Synset('caddish.s.01')	['caddish', 'unchivalrous', 'ungallant']	-1.000	offensively discourteous
641036	s	Synset('unceremonious.s.02')	['unceremonious']	-1.000	without due formalities
641640	a	Synset('impolite.a.01')	['impolite']	-1.000	not polite
641813	s	Synset('bratty.s.01')	['bratty', 'brattish']	-1.000	(used of an ill-mannered child) impolitely unruly
641944	s	Synset('ill-mannered.s.01')	['ill-mannered', 'bad-mannered', 'rude', 'unmannered', 'unmannerly']	-1.000	socially incorrect in behavior
642152	s	Synset('discourteous.s.02')	['discourteous', 'ungracious']	-1.000	lacking social graces
642263	s	Synset('unparliamentary.s.01')	['unparliamentary']	-1.000	so rude and abusive as to be unsuitable for parliament
642934	a	Synset('civil.a.05')	['civil']	-1.000	(of divisions of time) legally recognized in ordinary affairs of life
645493	a	Synset('incredible.a.01')	['incredible', 'unbelievable']	-1.000	beyond belief or understanding
645982	s	Synset('fabulous.s.03')	['fabulous']	-1.000	barely credible
647070	a	Synset('incredulous.a.01')	['incredulous']	-1.000	not disposed or willing to believe; unbelieving
647247	s	Synset('disbelieving.s.01')	['disbelieving', 'skeptical', 'sceptical', 'unbelieving']	-1.000	denying or questioning the tenets of especially a religion
647542	a	Synset('critical.a.01')	['critical']	-1.000	marked by a tendency to find and call attention to errors and flaws
648089	s	Synset('censorious.s.01')	['censorious']	-1.000	harshly critical or expressing censure
648543	s	Synset('searing.s.01')	['searing']	-1.000	severely critical
649586	a	Synset('critical.a.03')	['critical']	-0.333	characterized by careful evaluation and judgment
649892	s	Synset('appraising.s.01')	['appraising', 'evaluative']	-1.000	exercising or involving careful evaluations
650135	s	Synset('discriminative.s.02')	['discriminative', 'judicial']	-1.000	expressing careful judgment
650351	a	Synset('uncritical.a.01')	['uncritical', 'noncritical']	-1.000	marked by disregard for critical standards or procedures
650577	a	Synset('critical.a.06')	['critical']	-1.000	being in or verging on a state of crisis or emergency
650900	s	Synset('acute.s.06')	['acute']	-1.000	of critical importance and consequence
651935	a	Synset('critical.a.02')	['critical']	-1.000	at or of a point at which a property or phenomenon suffers an abrupt change especially having enough mass to sustain a chain reaction
652351	s	Synset('supercritical.s.01')	['supercritical']	-1.000	(especially of fissionable material) able to sustain a chain reaction in such a manner that the rate of reaction increases
656132	s	Synset('critical.s.05')	['critical', 'decisive']	-1.000	forming or having the nature of a turning point or crisis
657198	a	Synset('cubic.a.01')	['cubic', 'three-dimensional']	-1.000	having three dimensions
658166	s	Synset('solid.s.09')	['solid']	-1.000	having three dimensions
668571	a	Synset('noncurrent.a.01')	['noncurrent']	-1.000	not current or belonging to the present time
668816	s	Synset('back.s.03')	['back']	-1.000	of an earlier date
668919	s	Synset('dead.s.14')	['dead']	-1.000	no longer having force or relevance
669021	s	Synset('disused.s.01')	['disused', 'obsolete']	-1.000	no longer in use
669138	s	Synset('outdated.s.01')	['outdated', 'out-of-date', 'superannuated']	-1.000	old; no longer valid or fashionable
669367	s	Synset('obsolescent.s.01')	['obsolescent']	-1.000	becoming obsolete
673456	a	Synset('handmade.a.01')	['handmade', 'hand-crafted']	-1.000	made by hand or a hand process
674021	s	Synset('overhand.s.02')	['overhand', 'oversewn']	-1.000	sewn together with overhand stitches (close vertical stitches that pass over and draw the two edges together)
679147	a	Synset('damaged.a.01')	['damaged']	-1.000	harmed or injured or spoiled
695523	a	Synset('defiant.a.01')	['defiant', 'noncompliant']	-1.000	boldly resisting authority or an opposing force
695938	s	Synset('insubordinate.s.02')	['insubordinate', 'resistant', 'resistive']	-1.000	disposed to or engaged in defiance of established authority
696207	s	Synset('obstreperous.s.01')	['obstreperous']	-1.000	noisily and stubbornly defiant
696335	s	Synset('recalcitrant.s.02')	['recalcitrant']	-1.000	marked by stubborn resistance to authority
703109	a	Synset('dejected.a.01')	['dejected']	-1.000	affected or marked by low spirits
710260	a	Synset('demanding.a.01')	['demanding']	-1.000	requiring more than usually expected or thought due; especially great patience and effort and skill
711059	s	Synset('rigorous.s.02')	['rigorous', 'stringent', 'tight']	-1.000	demanding strict attention to rules and procedures
721157	a	Synset('deniable.a.01')	['deniable']	-1.000	capable of being denied or contradicted
721371	s	Synset('questionable.s.02')	['questionable', 'refutable', 'confutable', 'confutative']	-1.000	able to be refuted
724861	a	Synset('unreliable.a.02')	['unreliable', 'undependable']	-1.000	not worthy of reliance or trust
727564	a	Synset('independent.a.01')	['independent']	-1.000	free from external control and constraint
728103	s	Synset('autarkic.s.01')	['autarkic', 'autarkical']	-1.000	of countries; not relying on imports
728225	s	Synset('autonomous.s.03')	['autonomous', 'self-directed', 'self-reliant']	-1.000	(of persons) free from external control and constraint in e.g. action and judgment
728431	s	Synset('autonomous.s.02')	['autonomous']	-1.000	existing as an independent entity
728619	s	Synset('breakaway.s.01')	['breakaway', 'fissiparous', 'separatist']	-1.000	having separated or advocating separation from another entity or policy or attitude
728826	s	Synset('commutative.s.01')	['commutative']	-1.000	(of a binary operation) independent of order; as in e.g. "a x b = b x a"
728993	s	Synset('free-living.s.01')	['free-living', 'nonparasitic', 'nonsymbiotic']	-1.000	not parasitic on another organism
729133	s	Synset('indie.s.01')	['indie']	-1.000	(of pop groups) not affiliated with a major recording company
729246	s	Synset('individual.s.02')	['individual', 'case-by-case', 'item-by-item']	-1.000	separate and distinct from others of the same kind
729439	s	Synset('self-sufficient.s.01')	['self-sufficient', 'self-sufficing', 'self-sustaining']	-1.000	able to provide for your own needs without help from others
729647	s	Synset('self-supporting.s.01')	['self-supporting']	-1.000	financially independent
729776	s	Synset('single-handed.s.02')	['single-handed']	-1.000	without help from others
729894	s	Synset('strong-minded.s.02')	['strong-minded']	-1.000	marked by vigorous independence of thought and judgment
730009	s	Synset('unaffiliated.s.01')	['unaffiliated']	-1.000	not affiliated
730082	s	Synset('unconditional.s.03')	['unconditional']	-1.000	not contingent; not determined or influenced by someone or something else
730215	a	Synset('independent.a.03')	['independent', 'main']	-1.000	(of a clause) capable of standing syntactically alone as a complete sentence
731292	a	Synset('nonpartisan.a.01')	['nonpartisan', 'nonpartizan']	-1.000	free from party affiliation or bias
731606	s	Synset('independent.s.04')	['independent']	-1.000	not controlled by a party or interest group
733905	a	Synset('undesirable.a.01')	['undesirable', 'unwanted']	-1.000	not wanted
734187	s	Synset('unenviable.s.02')	['unenviable']	-1.000	so undesirable as to be incapable of arousing envy
739273	a	Synset('indeterminable.a.01')	['indeterminable', 'undeterminable']	-1.000	not capable of being definitely decided or ascertained
739789	s	Synset('unpredictable.s.02')	['unpredictable']	-1.000	unknown in advance
744916	a	Synset('difficult.a.01')	['difficult', 'hard']	-1.000	not easy; requiring great physical or mental effort to accomplish or comprehend or endure
745642	s	Synset('ambitious.s.02')	['ambitious', 'challenging']	-1.000	requiring full use of your abilities or resources
745858	s	Synset('arduous.s.03')	['arduous']	-1.000	difficult to accomplish; demanding considerable mental effort and skill
746047	s	Synset('awkward.s.05')	['awkward', 'embarrassing', 'sticky', 'unenviable']	-1.000	hard to deal with; especially causing pain or embarrassment
746451	s	Synset('baffling.s.01')	['baffling', 'elusive', 'knotty', 'problematic', 'problematical', 'tough']	-1.000	making great mental demands; hard to comprehend or solve or believe
746819	s	Synset('catchy.s.01')	['catchy', 'tricky']	-1.000	having concealed difficulty
746994	s	Synset('delicate.s.06')	['delicate', 'ticklish', 'touchy']	-1.000	difficult to handle; requiring great tact
747226	s	Synset('fractious.s.03')	['fractious']	-1.000	unpredictably difficult in operation; likely to be troublesome
747471	s	Synset('hard-fought.s.01')	['hard-fought']	-1.000	requiring great effort
747576	s	Synset('herculean.s.02')	['herculean']	-1.000	extremely difficult; requiring the strength of a Hercules
747727	s	Synset('nasty.s.02')	['nasty', 'tight']	-1.000	exasperatingly difficult to handle or circumvent
747910	s	Synset('rocky.s.04')	['rocky', 'rough']	-1.000	full of hardship or trials
748058	s	Synset('rugged.s.04')	['rugged', 'tough']	-1.000	very difficult; severely testing stamina or resolution
748359	s	Synset('serious.s.06')	['serious']	-1.000	requiring effort or concentration; complex and not easy to answer or solve
748563	s	Synset('tall.s.03')	['tall']	-1.000	impressively difficult
748674	s	Synset('thorny.s.01')	['thorny']	-1.000	bristling with perplexities
748795	s	Synset('troublesome.s.01')	['troublesome']	-1.000	difficult to deal with
748947	s	Synset('trying.s.01')	['trying']	-1.000	hard to endure
749040	s	Synset('vexed.s.02')	['vexed']	-1.000	causing difficulty in finding an answer or solution; much disputed
752392	a	Synset('undignified.a.01')	['undignified']	-1.000	lacking dignity
752555	s	Synset('demeaning.s.01')	['demeaning', 'humbling', 'humiliating', 'mortifying']	-1.000	causing awareness of your shortcomings
752714	s	Synset('infra_dig.s.01')	['infra_dig']	-1.000	beneath your dignity
752847	s	Synset('pathetic.s.03')	['pathetic', 'ridiculous', 'silly']	-1.000	inspiring scornful pity
754107	a	Synset('diligent.a.02')	['diligent']	-1.000	characterized by care and perseverance in carrying out tasks
766457	a	Synset('indirect.a.04')	['indirect']	-1.000	extended senses; not direct in manner or language or behavior or action
768098	s	Synset('devious.s.01')	['devious', 'oblique']	-0.333	indirect in departing from the accepted or proper way; misleading
768397	s	Synset('digressive.s.02')	['digressive', 'discursive', 'excursive', 'rambling']	-1.000	(of e.g. speech and writing) tending to depart from the main point or cover a wide range of subjects
771373	a	Synset('discerning.a.01')	['discerning']	-0.333	having or revealing keen insight and good judgment
773579	a	Synset('discriminate.a.01')	['discriminate']	-1.000	marked by the ability to see or make fine distinctions
774676	s	Synset('appreciative.s.02')	['appreciative']	-1.000	having or showing appreciation or a favorable critical judgment or opinion
774911	s	Synset('diacritic.s.01')	['diacritic', 'diacritical']	-1.000	capable of distinguishing
775135	s	Synset('discerning.s.04')	['discerning']	-1.000	able to make or detect effects of great subtlety; sensitive
775301	s	Synset('discriminative.s.01')	['discriminative', 'discriminatory']	-1.000	capable of making fine distinctions
775486	s	Synset('eclectic.s.01')	['eclectic']	-1.000	selecting what seems best of various styles or ideas
775693	s	Synset('selective.s.01')	['selective']	-1.000	tending to select; characterized by careful choice
784533	a	Synset('divisible.a.01')	['divisible']	-1.000	capable of being or liable to be divided or separated
784922	s	Synset('cleavable.s.01')	['cleavable']	-1.000	capable of being cleaved
785002	s	Synset('dissociable.s.01')	['dissociable', 'separable', 'severable']	-1.000	capable of being divided or dissociated; 
785298	s	Synset('dissociative.s.01')	['dissociative']	-1.000	tending to produce dissociation
785406	s	Synset('dividable.s.01')	['dividable']	-1.000	can be divided usually without leaving a remainder
785555	s	Synset('partible.s.01')	['partible']	-1.000	(of e.g. property) capable of being parted or divided
787136	a	Synset('domineering.a.01')	['domineering']	-1.000	tending to domineer
788474	s	Synset('oppressive.s.02')	['oppressive', 'tyrannical', 'tyrannous']	-1.000	marked by unjust severity or arbitrary behavior
800248	a	Synset('dull.a.09')	['dull']	-1.000	not having a sharp edge or point
800464	s	Synset('blunt.s.02')	['blunt']	-1.000	used of a knife or other blade; not sharp
800597	s	Synset('blunted.s.01')	['blunted', 'dulled']	-1.000	made dull or blunt
800678	s	Synset('edgeless.s.01')	['edgeless']	-1.000	lacking a cutting edge
800755	s	Synset('unsharpened.s.01')	['unsharpened']	-1.000	not sharpened
803971	a	Synset('dull.a.06')	['dull']	-1.000	not keenly felt
804106	s	Synset('deadened.s.02')	['deadened']	-1.000	made or become less intense
806512	a	Synset('dull.a.01')	['dull']	-1.000	lacking in liveliness or animation
806991	s	Synset('arid.s.02')	['arid', 'desiccate', 'desiccated']	-1.000	lacking vitality or spirit; lifeless
807277	s	Synset('bovine.s.02')	['bovine']	-1.000	dull and slow-moving and stolid; like an ox
807399	s	Synset('drab.s.01')	['drab', 'dreary']	-1.000	lacking in liveliness or charm or surprise
807667	s	Synset('heavy.s.25')	['heavy', 'leaden']	-1.000	lacking lightness or liveliness
807817	s	Synset('humdrum.s.02')	['humdrum', 'monotonous']	-1.000	tediously repetitious or lacking in variety; all work and no play"
808011	s	Synset('lackluster.s.01')	['lackluster', 'lacklustre', 'lusterless', 'lustreless']	-1.000	lacking brilliance or vitality
811536	s	Synset('impatient.s.02')	['impatient', 'raring']	-1.000	(usually followed by `to') full of eagerness
